ore_name	reg_name	damage	display_name
wireGt01SuperconductorHV	gregtech:gt.blockmachines	2340	1x Superconductor HV Wire
wireGt01SuperconductorIV	gregtech:gt.blockmachines	2380	1x Superconductor IV Wire
wireGt01SuperconductorLuV	gregtech:gt.blockmachines	2400	1x Superconductor LuV Wire
wireGt01SuperconductorMV	gregtech:gt.blockmachines	2320	1x Superconductor MV Wire
wireGt01SuperconductorUEV	gregtech:gt.blockmachines	2026	1x Superconductor UEV Wire
wireGt01SuperconductorUEVBase	gregtech:gt.blockmachines	2032	1x Superconductor Base UEV Wire
wireGt01SuperconductorUIV	gregtech:gt.blockmachines	2081	1x Superconductor UIV Wire
wireGt01SuperconductorUIVBase	gregtech:gt.blockmachines	2052	1x Superconductor Base UIV Wire
wireGt01SuperconductorUMV	gregtech:gt.blockmachines	2089	1x Superconductor UMV Wire
wireGt01SuperconductorUMVBase	gregtech:gt.blockmachines	2072	1x Superconductor Base UMV Wire
wireGt01SuperconductorUV	gregtech:gt.blockmachines	2440	1x Superconductor UV Wire
wireGt01SuperconductorZPM	gregtech:gt.blockmachines	2420	1x Superconductor ZPM Wire
wireGt01TPVAlloy	gregtech:gt.blockmachines	1840	1x TPV-Alloy Wire
wireGt01Tetraindiumditindibariumtitaniumheptacoppertetrakaidekaoxid	gregtech:gt.blockmachines	2280	1x Superconductor Base LuV Wire
wireGt01Tetranaquadahdiindiumhexaplatiumosminid	gregtech:gt.blockmachines	2300	1x Superconductor Base ZPM Wire
wireGt01Tin	gregtech:gt.blockmachines	1240	1x Tin Wire
wireGt01Titanium	gregtech:gt.blockmachines	1560	1x Titanium Wire
wireGt01Titaniumonabariumdecacoppereikosaoxid	gregtech:gt.blockmachines	2220	1x Superconductor Base HV Wire
wireGt01Trinium	gregtech:gt.blockmachines	11450	1x Trinium Wire
wireGt01Tungsten	gregtech:gt.blockmachines	1680	1x Tungsten Wire
wireGt01TungstenSteel	gregtech:gt.blockmachines	1660	1x Tungstensteel Wire
wireGt01Uraniumtriplatinid	gregtech:gt.blockmachines	2240	1x Superconductor Base EV Wire
wireGt01VanadiumGallium	gregtech:gt.blockmachines	1740	1x Vanadium-Gallium Wire
wireGt01Vanadiumtriindinid	gregtech:gt.blockmachines	2260	1x Superconductor Base IV Wire
wireGt01VibrantAlloy	gregtech:gt.blockmachines	11530	1x Vibrant Alloy Wire
wireGt01YttriumBariumCuprate	gregtech:gt.blockmachines	1760	1x Yttrium Barium Cuprate Wire
wireGt01Zinc	gregtech:gt.blockmachines	1260	1x Zinc Wire
wireGt02Aluminium	gregtech:gt.blockmachines	1581	2x Aluminium Wire
wireGt02AnnealedCopper	gregtech:gt.blockmachines	1381	2x Annealed Copper Wire
wireGt02AnyCopper	gregtech:gt.blockmachines	1361	2x Copper Wire
wireGt02AnyCopper	gregtech:gt.blockmachines	1381	2x Annealed Copper Wire
wireGt02AnyIron	gregtech:gt.blockmachines	1301	2x Iron Wire
wireGt02Bedrockium	gregtech:gt.blockmachines	11311	2x Bedrockium Wire
wireGt02BlackPlutonium	gregtech:gt.blockmachines	11391	2x Black Plutonium Wire
wireGt02BlackSteel	gregtech:gt.blockmachines	1541	2x Black Steel Wire
wireGt02BlueAlloy	gregtech:gt.blockmachines	1481	2x Blue Alloy Wire
wireGt02Cobalt	gregtech:gt.blockmachines	1201	2x Cobalt Wire
wireGt02Copper	gregtech:gt.blockmachines	1361	2x Copper Wire
wireGt02Cupronickel	gregtech:gt.blockmachines	1341	2x Cupronickel Wire
wireGt02Draconium	gregtech:gt.blockmachines	11331	2x Draconium Wire
wireGt02DraconiumAwakened	gregtech:gt.blockmachines	11411	2x Awakened Draconium Wire
wireGt02Duranium	gregtech:gt.blockmachines	1821	2x Duranium Wire
wireGt02ElectricalSteel	gregtech:gt.blockmachines	11491	2x Electrical Steel Wire
wireGt02Electrum	gregtech:gt.blockmachines	1441	2x Electrum Wire
wireGt02ElectrumFlux	gregtech:gt.blockmachines	1901	2x Fluxed Electrum Wire
wireGt02EndSteel	gregtech:gt.blockmachines	1861	2x End Steel Wire
wireGt02EnergeticAlloy	gregtech:gt.blockmachines	11511	2x Energetic Alloy Wire
wireGt02Gold	gregtech:gt.blockmachines	1421	2x Gold Wire
wireGt02Graphene	gregtech:gt.blockmachines	1601	2x Graphene Wire
wireGt02HSSE	gregtech:gt.blockmachines	11591	2x HSS-E Wire
wireGt02HSSG	gregtech:gt.blockmachines	1701	2x HSS-G Wire
wireGt02HSSS	gregtech:gt.blockmachines	11471	2x HSS-S Wire
wireGt02Hypogen	gregtech:gt.blockmachines	30586	2x Hypogen Wire
wireGt02Ichorium	gregtech:gt.blockmachines	2601	2x Ichorium Wire
wireGt02Infinity	gregtech:gt.blockmachines	11431	2x Infinity Wire
wireGt02Iron	gregtech:gt.blockmachines	1301	2x Iron Wire
wireGt02Kanthal	gregtech:gt.blockmachines	1401	2x Kanthal Wire
wireGt02Lead	gregtech:gt.blockmachines	1221	2x Lead Wire
wireGt02Longasssuperconductornameforuhvwire	gregtech:gt.blockmachines	2521	2x Superconductor Base UHV Wire
wireGt02Longasssuperconductornameforuvwire	gregtech:gt.blockmachines	2501	2x Superconductor Base UV Wire
wireGt02Lumiium	gregtech:gt.blockmachines	32738	2x Lumiium Wire
wireGt02MelodicAlloy	gregtech:gt.blockmachines	11551	2x Melodic Alloy Wire
wireGt02Naquadah	gregtech:gt.blockmachines	1781	2x Naquadah Wire
wireGt02NaquadahAlloy	gregtech:gt.blockmachines	1801	2x Naquadah Alloy Wire
wireGt02NetherStar	gregtech:gt.blockmachines	11351	2x Nether Star Wire
wireGt02Nichrome	gregtech:gt.blockmachines	1501	2x Nichrome Wire
wireGt02Nickel	gregtech:gt.blockmachines	1321	2x Nickel Wire
wireGt02NiobiumTitanium	gregtech:gt.blockmachines	1721	2x Niobium-Titanium Wire
wireGt02Osmiridium	gregtech:gt.blockmachines	11611	2x Osmiridium Wire
wireGt02Osmium	gregtech:gt.blockmachines	1621	2x Osmium Wire
wireGt02Pentacadmiummagnesiumhexaoxid	gregtech:gt.blockmachines	2201	2x Superconductor Base MV Wire
wireGt02Platinum	gregtech:gt.blockmachines	1641	2x Platinum Wire
wireGt02Quantium	gregtech:gt.blockmachines	11371	2x Quantium Wire
wireGt02RedAlloy	gregtech:gt.blockmachines	2001	2x Red Alloy Wire
wireGt02RedstoneAlloy	gregtech:gt.blockmachines	30646	2x Redstone Alloy Wire
wireGt02Signalium	gregtech:gt.blockmachines	32750	2x Signalium Wire
wireGt02Silver	gregtech:gt.blockmachines	1461	2x Silver Wire
wireGt02SolderingAlloy	gregtech:gt.blockmachines	1281	2x Soldering Alloy Wire
wireGt02SpaceTime	gregtech:gt.blockmachines	2607	2x SpaceTime Wire
wireGt02Steel	gregtech:gt.blockmachines	1521	2x Steel Wire
wireGt02StellarAlloy	gregtech:gt.blockmachines	11571	2x Stellar Alloy Wire
wireGt02Superconductor	gregtech:gt.blockmachines	2021	2x Superconductor UHV Wire
wireGt02SuperconductorEV	gregtech:gt.blockmachines	2361	2x Superconductor EV Wire
wireGt02SuperconductorHV	gregtech:gt.blockmachines	2341	2x Superconductor HV Wire
wireGt02SuperconductorIV	gregtech:gt.blockmachines	2381	2x Superconductor IV Wire
wireGt02SuperconductorLuV	gregtech:gt.blockmachines	2401	2x Superconductor LuV Wire
wireGt02SuperconductorMV	gregtech:gt.blockmachines	2321	2x Superconductor MV Wire
wireGt02SuperconductorUEV	gregtech:gt.blockmachines	2027	2x Superconductor UEV Wire
wireGt02SuperconductorUEVBase	gregtech:gt.blockmachines	2033	2x Superconductor Base UEV Wire
wireGt02SuperconductorUIV	gregtech:gt.blockmachines	2082	2x Superconductor UIV Wire
wireGt02SuperconductorUIVBase	gregtech:gt.blockmachines	2053	2x Superconductor Base UIV Wire
wireGt02SuperconductorUMV	gregtech:gt.blockmachines	2090	2x Superconductor UMV Wire
wireGt02SuperconductorUMVBase	gregtech:gt.blockmachines	2073	2x Superconductor Base UMV Wire
wireGt02SuperconductorUV	gregtech:gt.blockmachines	2441	2x Superconductor UV Wire
wireGt02SuperconductorZPM	gregtech:gt.blockmachines	2421	2x Superconductor ZPM Wire
wireGt02TPVAlloy	gregtech:gt.blockmachines	1841	2x TPV-Alloy Wire
wireGt02Tetraindiumditindibariumtitaniumheptacoppertetrakaidekaoxid	gregtech:gt.blockmachines	2281	2x Superconductor Base LuV Wire
wireGt02Tetranaquadahdiindiumhexaplatiumosminid	gregtech:gt.blockmachines	2301	2x Superconductor Base ZPM Wire
wireGt02Tin	gregtech:gt.blockmachines	1241	2x Tin Wire
wireGt02Titanium	gregtech:gt.blockmachines	1561	2x Titanium Wire
wireGt02Titaniumonabariumdecacoppereikosaoxid	gregtech:gt.blockmachines	2221	2x Superconductor Base HV Wire
wireGt02Trinium	gregtech:gt.blockmachines	11451	2x Trinium Wire
wireGt02Tungsten	gregtech:gt.blockmachines	1681	2x Tungsten Wire
wireGt02TungstenSteel	gregtech:gt.blockmachines	1661	2x Tungstensteel Wire
wireGt02Uraniumtriplatinid	gregtech:gt.blockmachines	2241	2x Superconductor Base EV Wire
wireGt02VanadiumGallium	gregtech:gt.blockmachines	1741	2x Vanadium-Gallium Wire
wireGt02Vanadiumtriindinid	gregtech:gt.blockmachines	2261	2x Superconductor Base IV Wire
wireGt02VibrantAlloy	gregtech:gt.blockmachines	11531	2x Vibrant Alloy Wire
wireGt02YttriumBariumCuprate	gregtech:gt.blockmachines	1761	2x Yttrium Barium Cuprate Wire
wireGt02Zinc	gregtech:gt.blockmachines	1261	2x Zinc Wire
wireGt04Aluminium	gregtech:gt.blockmachines	1582	4x Aluminium Wire
wireGt04AnnealedCopper	gregtech:gt.blockmachines	1382	4x Annealed Copper Wire
wireGt04AnyCopper	gregtech:gt.blockmachines	1362	4x Copper Wire
wireGt04AnyCopper	gregtech:gt.blockmachines	1382	4x Annealed Copper Wire
wireGt04AnyIron	gregtech:gt.blockmachines	1302	4x Iron Wire
wireGt04Bedrockium	gregtech:gt.blockmachines	11312	4x Bedrockium Wire
wireGt04BlackPlutonium	gregtech:gt.blockmachines	11392	4x Black Plutonium Wire
wireGt04BlackSteel	gregtech:gt.blockmachines	1542	4x Black Steel Wire
wireGt04BlueAlloy	gregtech:gt.blockmachines	1482	4x Blue Alloy Wire
wireGt04Cobalt	gregtech:gt.blockmachines	1202	4x Cobalt Wire
wireGt04Copper	gregtech:gt.blockmachines	1362	4x Copper Wire
wireGt04Cupronickel	gregtech:gt.blockmachines	1342	4x Cupronickel Wire
wireGt04Draconium	gregtech:gt.blockmachines	11332	4x Draconium Wire
wireGt04DraconiumAwakened	gregtech:gt.blockmachines	11412	4x Awakened Draconium Wire
wireGt04Duranium	gregtech:gt.blockmachines	1822	4x Duranium Wire
wireGt04ElectricalSteel	gregtech:gt.blockmachines	11492	4x Electrical Steel Wire
wireGt04Electrum	gregtech:gt.blockmachines	1442	4x Electrum Wire
wireGt04ElectrumFlux	gregtech:gt.blockmachines	1902	4x Fluxed Electrum Wire
wireGt04EndSteel	gregtech:gt.blockmachines	1862	4x End Steel Wire
wireGt04EnergeticAlloy	gregtech:gt.blockmachines	11512	4x Energetic Alloy Wire
wireGt04Gold	gregtech:gt.blockmachines	1422	4x Gold Wire
wireGt04Graphene	gregtech:gt.blockmachines	1602	4x Graphene Wire
wireGt04HSSE	gregtech:gt.blockmachines	11592	4x HSS-E Wire
wireGt04HSSG	gregtech:gt.blockmachines	1702	4x HSS-G Wire
wireGt04HSSS	gregtech:gt.blockmachines	11472	4x HSS-S Wire
wireGt04Hypogen	gregtech:gt.blockmachines	30587	4x Hypogen Wire
wireGt04Ichorium	gregtech:gt.blockmachines	2602	4x Ichorium Wire
wireGt04Infinity	gregtech:gt.blockmachines	11432	4x Infinity Wire
wireGt04Iron	gregtech:gt.blockmachines	1302	4x Iron Wire
wireGt04Kanthal	gregtech:gt.blockmachines	1402	4x Kanthal Wire
wireGt04Lead	gregtech:gt.blockmachines	1222	4x Lead Wire
wireGt04Longasssuperconductornameforuhvwire	gregtech:gt.blockmachines	2522	4x Superconductor Base UHV Wire
wireGt04Longasssuperconductornameforuvwire	gregtech:gt.blockmachines	2502	4x Superconductor Base UV Wire
wireGt04Lumiium	gregtech:gt.blockmachines	32739	4x Lumiium Wire
wireGt04MelodicAlloy	gregtech:gt.blockmachines	11552	4x Melodic Alloy Wire
wireGt04Naquadah	gregtech:gt.blockmachines	1782	4x Naquadah Wire
wireGt04NaquadahAlloy	gregtech:gt.blockmachines	1802	4x Naquadah Alloy Wire
wireGt04NetherStar	gregtech:gt.blockmachines	11352	4x Nether Star Wire
wireGt04Nichrome	gregtech:gt.blockmachines	1502	4x Nichrome Wire
wireGt04Nickel	gregtech:gt.blockmachines	1322	4x Nickel Wire
wireGt04NiobiumTitanium	gregtech:gt.blockmachines	1722	4x Niobium-Titanium Wire
wireGt04Osmiridium	gregtech:gt.blockmachines	11612	4x Osmiridium Wire
wireGt04Osmium	gregtech:gt.blockmachines	1622	4x Osmium Wire
wireGt04Pentacadmiummagnesiumhexaoxid	gregtech:gt.blockmachines	2202	4x Superconductor Base MV Wire
wireGt04Platinum	gregtech:gt.blockmachines	1642	4x Platinum Wire
wireGt04Quantium	gregtech:gt.blockmachines	11372	4x Quantium Wire
wireGt04RedAlloy	gregtech:gt.blockmachines	2002	4x Red Alloy Wire
wireGt04RedstoneAlloy	gregtech:gt.blockmachines	30647	4x Redstone Alloy Wire
wireGt04Signalium	gregtech:gt.blockmachines	32751	4x Signalium Wire
wireGt04Silver	gregtech:gt.blockmachines	1462	4x Silver Wire
wireGt04SolderingAlloy	gregtech:gt.blockmachines	1282	4x Soldering Alloy Wire
wireGt04SpaceTime	gregtech:gt.blockmachines	2608	4x SpaceTime Wire
wireGt04Steel	gregtech:gt.blockmachines	1522	4x Steel Wire
wireGt04StellarAlloy	gregtech:gt.blockmachines	11572	4x Stellar Alloy Wire
wireGt04Superconductor	gregtech:gt.blockmachines	2022	4x Superconductor UHV Wire
wireGt04SuperconductorEV	gregtech:gt.blockmachines	2362	4x Superconductor EV Wire
wireGt04SuperconductorHV	gregtech:gt.blockmachines	2342	4x Superconductor HV Wire
wireGt04SuperconductorIV	gregtech:gt.blockmachines	2382	4x Superconductor IV Wire
wireGt04SuperconductorLuV	gregtech:gt.blockmachines	2402	4x Superconductor LuV Wire
wireGt04SuperconductorMV	gregtech:gt.blockmachines	2322	4x Superconductor MV Wire
wireGt04SuperconductorUEV	gregtech:gt.blockmachines	2028	4x Superconductor UEV Wire
wireGt04SuperconductorUEVBase	gregtech:gt.blockmachines	2034	4x Superconductor Base UEV Wire
wireGt04SuperconductorUIV	gregtech:gt.blockmachines	2083	4x Superconductor UIV Wire
wireGt04SuperconductorUIVBase	gregtech:gt.blockmachines	2054	4x Superconductor Base UIV Wire
wireGt04SuperconductorUMV	gregtech:gt.blockmachines	2091	4x Superconductor UMV Wire
wireGt04SuperconductorUMVBase	gregtech:gt.blockmachines	2074	4x Superconductor Base UMV Wire
wireGt04SuperconductorUV	gregtech:gt.blockmachines	2442	4x Superconductor UV Wire
wireGt04SuperconductorZPM	gregtech:gt.blockmachines	2422	4x Superconductor ZPM Wire
wireGt04TPVAlloy	gregtech:gt.blockmachines	1842	4x TPV-Alloy Wire
wireGt04Tetraindiumditindibariumtitaniumheptacoppertetrakaidekaoxid	gregtech:gt.blockmachines	2282	4x Superconductor Base LuV Wire
wireGt04Tetranaquadahdiindiumhexaplatiumosminid	gregtech:gt.blockmachines	2302	4x Superconductor Base ZPM Wire
wireGt04Tin	gregtech:gt.blockmachines	1242	4x Tin Wire
wireGt04Titanium	gregtech:gt.blockmachines	1562	4x Titanium Wire
wireGt04Titaniumonabariumdecacoppereikosaoxid	gregtech:gt.blockmachines	2222	4x Superconductor Base HV Wire
wireGt04Trinium	gregtech:gt.blockmachines	11452	4x Trinium Wire
wireGt04Tungsten	gregtech:gt.blockmachines	1682	4x Tungsten Wire
wireGt04TungstenSteel	gregtech:gt.blockmachines	1662	4x Tungstensteel Wire
wireGt04Uraniumtriplatinid	gregtech:gt.blockmachines	2242	4x Superconductor Base EV Wire
wireGt04VanadiumGallium	gregtech:gt.blockmachines	1742	4x Vanadium-Gallium Wire
wireGt04Vanadiumtriindinid	gregtech:gt.blockmachines	2262	4x Superconductor Base IV Wire
wireGt04VibrantAlloy	gregtech:gt.blockmachines	11532	4x Vibrant Alloy Wire
wireGt04YttriumBariumCuprate	gregtech:gt.blockmachines	1762	4x Yttrium Barium Cuprate Wire
wireGt04Zinc	gregtech:gt.blockmachines	1262	4x Zinc Wire
wireGt08Aluminium	gregtech:gt.blockmachines	1583	8x Aluminium Wire
wireGt08AnnealedCopper	gregtech:gt.blockmachines	1383	8x Annealed Copper Wire
wireGt08AnyCopper	gregtech:gt.blockmachines	1363	8x Copper Wire
wireGt08AnyCopper	gregtech:gt.blockmachines	1383	8x Annealed Copper Wire
wireGt08AnyIron	gregtech:gt.blockmachines	1303	8x Iron Wire
wireGt08Bedrockium	gregtech:gt.blockmachines	11313	8x Bedrockium Wire
wireGt08BlackPlutonium	gregtech:gt.blockmachines	11393	8x Black Plutonium Wire
wireGt08BlackSteel	gregtech:gt.blockmachines	1543	8x Black Steel Wire
wireGt08BlueAlloy	gregtech:gt.blockmachines	1483	8x Blue Alloy Wire
wireGt08Cobalt	gregtech:gt.blockmachines	1203	8x Cobalt Wire
wireGt08Copper	gregtech:gt.blockmachines	1363	8x Copper Wire
wireGt08Cupronickel	gregtech:gt.blockmachines	1343	8x Cupronickel Wire
wireGt08Draconium	gregtech:gt.blockmachines	11333	8x Draconium Wire
wireGt08DraconiumAwakened	gregtech:gt.blockmachines	11413	8x Awakened Draconium Wire
wireGt08Duranium	gregtech:gt.blockmachines	1823	8x Duranium Wire
wireGt08ElectricalSteel	gregtech:gt.blockmachines	11493	8x Electrical Steel Wire
wireGt08Electrum	gregtech:gt.blockmachines	1443	8x Electrum Wire
wireGt08ElectrumFlux	gregtech:gt.blockmachines	1903	8x Fluxed Electrum Wire
wireGt08EndSteel	gregtech:gt.blockmachines	1863	8x End Steel Wire
wireGt08EnergeticAlloy	gregtech:gt.blockmachines	11513	8x Energetic Alloy Wire
wireGt08Gold	gregtech:gt.blockmachines	1423	8x Gold Wire
wireGt08Graphene	gregtech:gt.blockmachines	1603	8x Graphene Wire
wireGt08HSSE	gregtech:gt.blockmachines	11593	8x HSS-E Wire
wireGt08HSSG	gregtech:gt.blockmachines	1703	8x HSS-G Wire
wireGt08HSSS	gregtech:gt.blockmachines	11473	8x HSS-S Wire
wireGt08Hypogen	gregtech:gt.blockmachines	30588	8x Hypogen Wire
wireGt08Ichorium	gregtech:gt.blockmachines	2603	8x Ichorium Wire
wireGt08Infinity	gregtech:gt.blockmachines	11433	8x Infinity Wire
wireGt08Iron	gregtech:gt.blockmachines	1303	8x Iron Wire
wireGt08Kanthal	gregtech:gt.blockmachines	1403	8x Kanthal Wire
wireGt08Lead	gregtech:gt.blockmachines	1223	8x Lead Wire
wireGt08Longasssuperconductornameforuhvwire	gregtech:gt.blockmachines	2523	8x Superconductor Base UHV Wire
wireGt08Longasssuperconductornameforuvwire	gregtech:gt.blockmachines	2503	8x Superconductor Base UV Wire
wireGt08Lumiium	gregtech:gt.blockmachines	32740	8x Lumiium Wire
wireGt08MelodicAlloy	gregtech:gt.blockmachines	11553	8x Melodic Alloy Wire
wireGt08Naquadah	gregtech:gt.blockmachines	1783	8x Naquadah Wire
wireGt08NaquadahAlloy	gregtech:gt.blockmachines	1803	8x Naquadah Alloy Wire
wireGt08NetherStar	gregtech:gt.blockmachines	11353	8x Nether Star Wire
wireGt08Nichrome	gregtech:gt.blockmachines	1503	8x Nichrome Wire
wireGt08Nickel	gregtech:gt.blockmachines	1323	8x Nickel Wire
wireGt08NiobiumTitanium	gregtech:gt.blockmachines	1723	8x Niobium-Titanium Wire
wireGt08Osmiridium	gregtech:gt.blockmachines	11613	8x Osmiridium Wire
wireGt08Osmium	gregtech:gt.blockmachines	1623	8x Osmium Wire
wireGt08Pentacadmiummagnesiumhexaoxid	gregtech:gt.blockmachines	2203	8x Superconductor Base MV Wire
wireGt08Platinum	gregtech:gt.blockmachines	1643	8x Platinum Wire
wireGt08Quantium	gregtech:gt.blockmachines	11373	8x Quantium Wire
wireGt08RedAlloy	gregtech:gt.blockmachines	2003	8x Red Alloy Wire
wireGt08RedstoneAlloy	gregtech:gt.blockmachines	30648	8x Redstone Alloy Wire
wireGt08Signalium	gregtech:gt.blockmachines	32752	8x Signalium Wire
wireGt08Silver	gregtech:gt.blockmachines	1463	8x Silver Wire
wireGt08SolderingAlloy	gregtech:gt.blockmachines	1283	8x Soldering Alloy Wire
wireGt08SpaceTime	gregtech:gt.blockmachines	2609	8x SpaceTime Wire
wireGt08Steel	gregtech:gt.blockmachines	1523	8x Steel Wire
wireGt08StellarAlloy	gregtech:gt.blockmachines	11573	8x Stellar Alloy Wire
wireGt08Superconductor	gregtech:gt.blockmachines	2023	8x Superconductor UHV Wire
wireGt08SuperconductorEV	gregtech:gt.blockmachines	2363	8x Superconductor EV Wire
wireGt08SuperconductorHV	gregtech:gt.blockmachines	2343	8x Superconductor HV Wire
wireGt08SuperconductorIV	gregtech:gt.blockmachines	2383	8x Superconductor IV Wire
wireGt08SuperconductorLuV	gregtech:gt.blockmachines	2403	8x Superconductor LuV Wire
wireGt08SuperconductorMV	gregtech:gt.blockmachines	2323	8x Superconductor MV Wire
wireGt08SuperconductorUEV	gregtech:gt.blockmachines	2029	8x Superconductor UEV Wire
wireGt08SuperconductorUEVBase	gregtech:gt.blockmachines	2035	8x Superconductor Base UEV Wire
wireGt08SuperconductorUIV	gregtech:gt.blockmachines	2084	8x Superconductor UIV Wire
wireGt08SuperconductorUIVBase	gregtech:gt.blockmachines	2055	8x Superconductor Base UIV Wire
wireGt08SuperconductorUMV	gregtech:gt.blockmachines	2092	8x Superconductor UMV Wire
wireGt08SuperconductorUMVBase	gregtech:gt.blockmachines	2075	8x Superconductor Base UMV Wire
wireGt08SuperconductorUV	gregtech:gt.blockmachines	2443	8x Superconductor UV Wire
wireGt08SuperconductorZPM	gregtech:gt.blockmachines	2423	8x Superconductor ZPM Wire
wireGt08TPVAlloy	gregtech:gt.blockmachines	1843	8x TPV-Alloy Wire
wireGt08Tetraindiumditindibariumtitaniumheptacoppertetrakaidekaoxid	gregtech:gt.blockmachines	2283	8x Superconductor Base LuV Wire
wireGt08Tetranaquadahdiindiumhexaplatiumosminid	gregtech:gt.blockmachines	2303	8x Superconductor Base ZPM Wire
wireGt08Tin	gregtech:gt.blockmachines	1243	8x Tin Wire
wireGt08Titanium	gregtech:gt.blockmachines	1563	8x Titanium Wire
wireGt08Titaniumonabariumdecacoppereikosaoxid	gregtech:gt.blockmachines	2223	8x Superconductor Base HV Wire
wireGt08Trinium	gregtech:gt.blockmachines	11453	8x Trinium Wire
wireGt08Tungsten	gregtech:gt.blockmachines	1683	8x Tungsten Wire
wireGt08TungstenSteel	gregtech:gt.blockmachines	1663	8x Tungstensteel Wire
wireGt08Uraniumtriplatinid	gregtech:gt.blockmachines	2243	8x Superconductor Base EV Wire
wireGt08VanadiumGallium	gregtech:gt.blockmachines	1743	8x Vanadium-Gallium Wire
wireGt08Vanadiumtriindinid	gregtech:gt.blockmachines	2263	8x Superconductor Base IV Wire
wireGt08VibrantAlloy	gregtech:gt.blockmachines	11533	8x Vibrant Alloy Wire
wireGt08YttriumBariumCuprate	gregtech:gt.blockmachines	1763	8x Yttrium Barium Cuprate Wire
wireGt08Zinc	gregtech:gt.blockmachines	1263	8x Zinc Wire
wireGt12Aluminium	gregtech:gt.blockmachines	1584	12x Aluminium Wire
wireGt12AnnealedCopper	gregtech:gt.blockmachines	1384	12x Annealed Copper Wire
wireGt12AnyCopper	gregtech:gt.blockmachines	1364	12x Copper Wire
wireGt12AnyCopper	gregtech:gt.blockmachines	1384	12x Annealed Copper Wire
wireGt12AnyIron	gregtech:gt.blockmachines	1304	12x Iron Wire
wireGt12Bedrockium	gregtech:gt.blockmachines	11314	12x Bedrockium Wire
wireGt12BlackPlutonium	gregtech:gt.blockmachines	11394	12x Black Plutonium Wire
